MatchID,TeamID,OriginPlayerID,OriginPlayerName,DestinationPlayerID,DestinationPlayerName,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Mid_x,Mid_y,PositionWeight,PositionWeight_fil,PositionWeight_n
14,Everton,Everton_F2,Rooney,Everton_M6,Sigursson,2H,1645.582214,Simple pass,71,28,73,25,72,26.5,3.13677,3.13677,0.50409429
14,Everton,Everton_M6,Sigursson,Everton_M8,Lennon,2H,1647.856528,Simple pass,73,25,73,6,73,15.5,2.68115,2.68115,0.396607083
14,Everton,Everton_M8,Lennon,Everton_F2,Rooney,2H,1648.479716,Simple pass,73,6,64,23,68.5,14.5,2.57475,2.57475,0.371505816
14,Everton,Everton_F2,Rooney,Everton_D6,Holgate,2H,1650.615645,Simple pass,64,23,44,52,54,37.5,1.94477,1.94477,0.222884617
14,Everton,Everton_D6,Holgate,Everton_F1,Lewin,2H,1654.808395,Simple pass,44,52,68,66,56,59,2.95675,2.95675,0.461625024
14,Everton,Everton_F1,Lewin,Everton_M4,Davies,2H,1659.145417,Simple pass,68,66,43,74,55.5,70,1.70739,1.70739,0.166883314
14,Everton,Everton_M4,Davies,Everton_D2,Williams,2H,1661.784951,Simple pass,43,74,42,35,42.5,54.5,1.80443,1.80443,0.189776424
14,Everton,Everton_D2,Williams,Everton_F2,Rooney,2H,1663.161251,Simple pass,42,35,46,35,44,35,1.94019,1.94019,0.22180413
14,Opponent14,Opponent14_M3,Opponent14_M3,Opponent14_D2,Opponent14_D2,2H,1678.526932,Simple pass,54,59,53,26,53.5,42.5,2.09495,2.09495,0.258314205
14,Opponent14,Opponent14_D2,Opponent14_D2,Opponent14_D5,Opponent14_D5,2H,1680.835711,Simple pass,53,26,61,19,57,22.5,2.33691,2.33691,0.315395994
14,Opponent14,Opponent14_D5,Opponent14_D5,Opponent14_M1,Opponent14_M1,2H,1684.645535,Simple pass,61,19,68,49,64.5,34,3.04889,3.04889,0.483362154
14,Opponent14,Opponent14_M1,Opponent14_M1,Opponent14_F4,Opponent14_F4,2H,1689.503417,Simple pass,68,49,73,71,70.5,60,3.19335,3.19335,0.517442313
14,Opponent14,Opponent14_F4,Opponent14_F4,Opponent14_M1,Opponent14_M1,2H,1691.140645,Simple pass,73,71,68,66,70.5,68.5,2.95675,2.95675,0.461625024
14,Opponent14,Opponent14_M1,Opponent14_M1,Opponent14_D3,Opponent14_D3,2H,1698.122095,Simple pass,68,66,61,75,64.5,70.5,2.44499,2.44499,0.340893596
14,Opponent14,Opponent14_D3,Opponent14_D3,Opponent14_M1,Opponent14_M1,2H,1703.340063,Simple pass,61,75,61,69,61,72,2.53841,2.53841,0.362932696
14,Opponent14,Opponent14_M1,Opponent14_M1,Opponent14_D4,Opponent14_D4,2H,1706.423209,Simple pass,61,69,59,40,60,54.5,2.53481,2.53481,0.362083405
14,Opponent14,Opponent14_D4,Opponent14_D4,Opponent14_D2,Opponent14_D2,2H,1710.295763,Simple pass,72,37,82,12,77,24.5,3.45929,3.45929,0.580181324
14,Everton,Everton_M1,Gueye,Everton_M4,Davies,2H,1720.452038,Simple pass,6,68,30,64,18,66,1.49837,1.49837,0.117572538
14,Everton,Everton_M4,Davies,Everton_M8,Lennon,2H,1725.459599,Simple pass,30,64,32,25,31,44.5,1.39673,1.39673,0.093594223
14,Everton,Everton_M8,Lennon,Everton_F1,Lewin,2H,1727.262786,Simple pass,32,25,44,44,38,34.5,1.93493,1.93493,0.220563221
14,Opponent14,Opponent14_G1,Opponent14_G1,Opponent14_M1,Opponent14_M1,2H,1781.374012,Simple pass,12,80,38,32,25,56,1.65053,1.65053,0.153469236
14,Opponent14,Opponent14_M1,Opponent14_M1,Opponent14_D3,Opponent14_D3,2H,1791.06858,Simple pass,38,32,47,82,42.5,57,1.68899,1.68899,0.162542494
14,Opponent14,Opponent14_D3,Opponent14_D3,Opponent14_F3,Opponent14_F3,2H,1796.997773,High pass,47,82,72,84,59.5,83,2.87845,2.87845,0.443152946
14,Everton,Everton_D5,Martina,Everton_F2,Rooney,2H,1802.932686,Launch,16,5,35,29,25.5,17,1.53077,1.53077,0.125216156
14,Everton,Everton_F2,Rooney,Everton_M1,Gueye,2H,1805.422863,Simple pass,35,29,28,45,31.5,37,1.52357,1.52357,0.123517574
14,Everton,Everton_M1,Gueye,Everton_M4,Davies,2H,1806.648208,Simple pass,28,45,32,39,30,42,1.57075,1.57075,0.134648004
14,Everton,Everton_M4,Davies,Everton_M6,Sigursson,2H,1811.811172,Simple pass,48,39,62,23,55,31,2.46887,2.46887,0.346527226
14,Everton,Everton_M6,Sigursson,Everton_M8,Lennon,2H,1815.430174,Simple pass,65,19,73,34,69,26.5,3.26439,3.26439,0.534201655
14,Everton,Everton_M8,Lennon,Everton_M4,Davies,2H,1816.665314,Simple pass,73,34,73,59,73,46.5,3.32139,3.32139,0.547648762
14,Everton,Everton_M4,Davies,Everton_D7,Kenny,2H,1818.156151,Simple pass,73,59,88,73,80.5,66,4.21881,4.21881,0.759362843
14,Everton,Everton_D7,Kenny,Everton_F1,Lewin,2H,1819.845421,Cross,88,73,90,54,89,63.5,4.55947,4.55947,0.839729359
14,Everton,Everton_D6,Holgate,Everton_M1,Gueye,2H,1999.083145,Head pass,29,60,34,55,31.5,57.5,1.64751,1.64751,0.152756775
14,Everton,Everton_M1,Gueye,Everton_F2,Rooney,2H,2000.173491,Simple pass,34,55,40,35,37,45,1.74255,1.74255,0.175178056
14,Everton,Everton_F2,Rooney,Everton_M8,Lennon,2H,2002.438586,Simple pass,40,35,39,27,39.5,31,1.60807,1.60807,0.143452321
14,Everton,Everton_M8,Lennon,Everton_D5,Martina,2H,2002.885116,Simple pass,39,27,32,21,35.5,24,1.32181,1.32181,0.075919534
14,Everton,Everton_D5,Martina,Everton_F2,Rooney,2H,2005.005337,Simple pass,32,21,36,29,34,25,1.55621,1.55621,0.131217812
14,Everton,Everton_F2,Rooney,Everton_F2,Rooney,2H,2012.53621,Simple pass,30,22,30,15,30,18.5,1.14655,1.14655,0.034573219
14,Opponent14,Opponent14_F4,Opponent14_F4,Opponent14_D1,Opponent14_D1,2H,2016.293462,Simple pass,78,83,63,94,70.5,88.5,2.08679,2.08679,0.256389145
14,Opponent14,Opponent14_D1,Opponent14_D1,Opponent14_F4,Opponent14_F4,2H,2019.294813,Simple pass,63,94,77,96,70,95,2.86261,2.86261,0.439416065
14,Opponent14,Opponent14_D4,Opponent14_D4,Opponent14_D2,Opponent14_D2,2H,2032.771351,Simple pass,42,54,42,37,42,45.5,1.82369,1.82369,0.194320131
14,Opponent14,Opponent14_D2,Opponent14_D2,Opponent14_D6,Opponent14_D6,2H,2036.149659,Simple pass,42,37,34,70,38,53.5,1.51371,1.51371,0.121191461
14,Opponent14,Opponent14_D6,Opponent14_D6,Opponent14_D1,Opponent14_D1,2H,2039.677693,Simple pass,34,70,42,95,38,82.5,1.16423,1.16423,0.038744182
14,Opponent14,Opponent14_D1,Opponent14_D1,Opponent14_F4,Opponent14_F4,2H,2040.781824,Simple pass,42,95,65,97,53.5,96,2.09861,2.09861,0.25917765
14,Everton,Everton_D2,Williams,Everton_F2,Rooney,2H,2045.88553,Simple pass,35,28,37,9,36,18.5,1.15205,1.15205,0.035870747
14,Everton,Everton_F2,Rooney,Everton_M6,Sigursson,2H,2050.768577,High pass,37,9,52,25,44.5,17,2.03553,2.03553,0.244296186
14,Everton,Everton_M6,Sigursson,Everton_M1,Gueye,2H,2053.284928,Simple pass,52,25,44,29,48,27,1.79573,1.79573,0.187723971
14,Everton,Everton_M1,Gueye,Everton_F1,Lewin,2H,2054.412612,Simple pass,44,29,64,29,54,29,2.67453,2.67453,0.395045331
14,Everton,Everton_M1,Gueye,Everton_M6,Sigursson,2H,2058.290139,Simple pass,64,30,71,16,67.5,23,2.82857,2.82857,0.431385547
14,Everton,Everton_M6,Sigursson,Everton_M8,Lennon,2H,2060.140239,Simple pass,71,16,57,5,64,10.5,1.77113,1.77113,0.181920483
14,Everton,Everton_M8,Lennon,Everton_D5,Martina,2H,2061.625339,Simple pass,57,5,38,10,47.5,7.5,1.20767,1.20767,0.048992293
14,Everton,Everton_D5,Martina,Everton_M6,Sigursson,2H,2063.012112,High pass,38,10,67,22,52.5,16,2.72199,2.72199,0.406241817
14,Everton,Everton_M6,Sigursson,Everton_M8,Lennon,2H,2069.062241,Simple pass,73,24,66,13,69.5,18.5,2.46233,2.46233,0.344984347
14,Everton,Everton_M8,Lennon,Everton_M1,Gueye,2H,2070.647894,Simple pass,66,13,62,29,64,21,2.56865,2.56865,0.37006674
14,Everton,Everton_M1,Gueye,Everton_F2,Rooney,2H,2072.234047,Simple pass,62,29,53,29,57.5,29,2.14169,2.14169,0.269340832
14,Everton,Everton_F2,Rooney,Everton_D6,Holgate,2H,2074.520411,Simple pass,53,29,31,76,42,52.5,1.34877,1.34877,0.08227978
14,Everton,Everton_D6,Holgate,Everton_F1,Lewin,2H,2080.607341,Simple pass,55,73,68,40,61.5,56.5,3.01577,3.01577,0.475548677
14,Everton,Everton_D7,Kenny,Everton_G1,Pickford,2H,2092.916307,Simple pass,26,69,9,45,17.5,57,1.36321,1.36321,0.08568638
14,Opponent14,Opponent14_D1,Opponent14_D1,Opponent14_M1,Opponent14_M1,2H,2135.012061,Simple pass,49,96,42,91,45.5,93.5,1.28531,1.28531,0.067308668
14,Opponent14,Opponent14_M1,Opponent14_M1,Opponent14_D4,Opponent14_D4,2H,2136.221186,Simple pass,42,91,39,51,40.5,71,1.78879,1.78879,0.186086727
14,Opponent14,Opponent14_D4,Opponent14_D4,Opponent14_D2,Opponent14_D2,2H,2143.070005,Simple pass,54,35,53,14,53.5,24.5,1.84499,1.84499,0.199345102
14,Opponent14,Opponent14_D2,Opponent14_D2,Opponent14_G1,Opponent14_G1,2H,2148.753005,Simple pass,36,5,9,29,22.5,17,1.22033,1.22033,0.051978966
14,Opponent14,Opponent14_M1,Opponent14_M1,Opponent14_D1,Opponent14_D1,2H,2173.498206,Simple pass,48,76,50,88,49,82,1.65629,1.65629,0.154828101
14,Opponent14,Opponent14_D1,Opponent14_D1,Opponent14_M1,Opponent14_M1,2H,2174.688486,Simple pass,50,88,43,78,46.5,83,1.63391,1.63391,0.149548342
14,Opponent14,Opponent14_M1,Opponent14_M1,Opponent14_D4,Opponent14_D4,2H,2176.082692,Simple pass,43,78,52,46,47.5,62,2.24511,2.24511,0.293739074
14,Opponent14,Opponent14_M3,Opponent14_M3,Opponent14_D4,Opponent14_D4,2H,2205.091684,Simple pass,31,74,28,79,29.5,76.5,1.23219,1.23219,0.054776908
14,Everton,Everton_D2,Williams,Everton_F2,Rooney,2H,2210.464372,Head pass,38,30,59,19,48.5,24.5,2.23703,2.23703,0.291832888
14,Opponent14,Opponent14_D6,Opponent14_D6,Opponent14_D4,Opponent14_D4,2H,2230.197805,Simple pass,36,88,33,55,34.5,71.5,1.62407,1.62407,0.147226947
14,Opponent14,Opponent14_D4,Opponent14_D4,Opponent14_D2,Opponent14_D2,2H,2233.38094,Simple pass,33,55,36,26,34.5,40.5,1.50947,1.50947,0.120191185
14,Opponent14,Opponent14_D2,Opponent14_D2,Opponent14_M3,Opponent14_M3,2H,2235.315225,Simple pass,36,26,42,37,39,31.5,1.82369,1.82369,0.194320131
14,Opponent14,Opponent14_M3,Opponent14_M3,Opponent14_D4,Opponent14_D4,2H,2236.876226,Simple pass,42,37,33,48,37.5,42.5,1.63261,1.63261,0.149241654
14,Opponent14,Opponent14_D4,Opponent14_D4,Opponent14_M1,Opponent14_M1,2H,2239.068013,Simple pass,33,48,44,81,38.5,64.5,1.60489,1.60489,0.142702114
14,Opponent14,Opponent14_F3,Opponent14_F3,Opponent14_D1,Opponent14_D1,2H,2245.690735,Simple pass,63,90,57,99,60,94.5,1.62355,1.62355,0.147104272
14,Opponent14,Opponent14_F3,Opponent14_F3,Opponent14_F2,Opponent14_F2,2H,2253.065262,Cross,100,90,87,41,93.5,65.5,4.30361,4.30361,0.779368363
14,Everton,Everton_D7,Kenny,Everton_F2,Rooney,2H,2259.989816,Simple pass,34,35,27,22,30.5,28.5,1.24439,1.24439,0.05765506
14,Everton,Everton_F2,Rooney,Everton_M8,Lennon,2H,2260.931687,Simple pass,27,22,26,5,26.5,13.5,0.79649,1,0
14,Everton,Everton_M8,Lennon,Everton_F2,Rooney,2H,2267.075136,Simple pass,36,4,24,7,30,5.5,0.82787,1,0
14,Everton,Everton_F2,Rooney,Everton_M8,Lennon,2H,2268.065868,Simple pass,24,7,38,7,31,7,1.12103,1.12103,0.02855269
14,Everton,Everton_M8,Lennon,Everton_D5,Martina,2H,2270.455644,Simple pass,38,7,30,27,34,17,1.38811,1.38811,0.091560643
14,Everton,Everton_D5,Martina,Everton_M8,Lennon,2H,2272.194556,Simple pass,30,27,38,16,34,21.5,1.36205,1.36205,0.08541272
14,Opponent14,Opponent14_D6,Opponent14_D6,Opponent14_D1,Opponent14_D1,2H,2278.230895,Head pass,42,82,53,81,47.5,81.5,1.95085,1.95085,0.224318975
14,Opponent14,Opponent14_D1,Opponent14_D1,Opponent14_D4,Opponent14_D4,2H,2280.899214,Simple pass,53,81,39,59,46,70,1.75943,1.75943,0.179160287
14,Opponent14,Opponent14_D4,Opponent14_D4,Opponent14_D1,Opponent14_D1,2H,2283.873622,Simple pass,39,59,46,77,42.5,68,1.75665,1.75665,0.178504446
14,Opponent14,Opponent14_D1,Opponent14_D1,Opponent14_M1,Opponent14_M1,2H,2287.119989,Simple pass,46,77,58,85,52,81,2.08497,2.08497,0.255959781
14,Everton,Everton_M1,Gueye,Everton_M8,Lennon,2H,2297.927562,Simple pass,41,51,42,15,41.5,33,1.45783,1.45783,0.108008578
14,Everton,Everton_M8,Lennon,Everton_M1,Gueye,2H,2299.046996,Simple pass,42,15,41,34,41.5,24.5,1.76231,1.76231,0.17983972
14,Everton,Everton_M1,Gueye,Everton_M4,Davies,2H,2301.645827,Simple pass,41,34,47,56,44,45,2.03921,2.03921,0.24516435
14,Everton,Everton_M4,Davies,Everton_D7,Kenny,2H,2304.573117,Simple pass,47,56,63,71,55,63.5,2.61395,2.61395,0.380753651
14,Everton,Everton_D7,Kenny,Everton_M4,Davies,2H,2308.650607,Simple pass,63,71,59,66,61,68.5,2.47579,2.47579,0.348159752
14,Everton,Everton_M4,Davies,Everton_M1,Gueye,2H,2310.474702,Simple pass,59,66,65,67,62,66.5,2.77571,2.77571,0.418915125
14,Everton,Everton_M1,Gueye,Everton_M4,Davies,2H,2311.327348,Simple pass,65,67,56,60,60.5,63.5,2.38909,2.38909,0.327705994
14,Everton,Everton_M4,Davies,Everton_M1,Gueye,2H,2315.041383,Simple pass,56,60,58,73,57,66.5,2.33061,2.33061,0.313909735
14,Everton,Everton_M1,Gueye,Everton_D6,Holgate,2H,2317.308397,Simple pass,58,73,36,69,47,71,1.57741,1.57741,0.136219193
14,Everton,Everton_D6,Holgate,Everton_D2,Williams,2H,2318.826805,Simple pass,36,69,30,36,33,52.5,1.50313,1.50313,0.118695489
14,Everton,Everton_D2,Williams,Everton_D5,Martina,2H,2321.011061,Simple pass,30,36,39,9,34.5,22.5,1.20793,1.20793,0.04905363
14,Everton,Everton_D5,Martina,Everton_M8,Lennon,2H,2323.552114,Simple pass,39,9,54,6,46.5,7.5,1.66579,1.66579,0.157069286
14,Everton,Everton_M8,Lennon,Everton_F2,Rooney,2H,2324.276924,Simple pass,54,6,60,25,57,15.5,2.40305,2.40305,0.330999356
14,Everton,Everton_F2,Rooney,Everton_D5,Martina,2H,2327.304052,Simple pass,60,25,87,15,73.5,20,3.90763,3.90763,0.685951076
14,Everton,Everton_D5,Martina,Everton_M6,Sigursson,2H,2332.166513,Simple pass,87,15,87,32,87,23.5,4.22009,4.22009,0.759664813
14,Everton,Everton_M6,Sigursson,Everton_F1,Lewin,2H,2334.702498,Simple pass,87,32,86,48,86.5,40,4.25293,4.25293,0.767412234
14,Everton,Everton_M6,Sigursson,Everton_M1,Gueye,2H,2403.860426,Simple pass,63,51,75,50,69,50.5,3.47915,3.47915,0.584866579
14,Everton,Everton_M1,Gueye,Everton_M6,Sigursson,2H,2408.583587,Simple pass,76,65,80,54,78,59.5,3.81007,3.81007,0.662935291
14,Everton,Everton_M6,Sigursson,Everton_D7,Kenny,2H,2440.194952,Simple pass,42,69,28,81,35,75,1.18985,1.18985,0.044788302
14,Everton,Everton_D7,Kenny,Everton_M4,Davies,2H,2442.126865,High pass,28,81,76,83,52,82,3.15783,3.15783,0.509062642
14,Everton,Everton_M4,Davies,Everton_M6,Sigursson,2H,2451.867816,Simple pass,72,67,85,85,78.5,76,3.74385,3.74385,0.647313056
14,Opponent14,Opponent14_D1,Opponent14_D1,Opponent14_M1,Opponent14_M1,2H,2478.664977,Simple pass,68,97,64,78,66,87.5,2.54615,2.54615,0.364758672
14,Opponent14,Opponent14_M1,Opponent14_M1,Opponent14_M3,Opponent14_M3,2H,2481.236423,Simple pass,64,78,66,62,65,70,2.88275,2.88275,0.444167376
14,Opponent14,Opponent14_M3,Opponent14_M3,Opponent14_D1,Opponent14_D1,2H,2482.728033,Simple pass,66,62,69,91,67.5,76.5,2.51219,2.51219,0.356747027
14,Opponent14,Opponent14_D1,Opponent14_D1,Opponent14_M1,Opponent14_M1,2H,2486.092932,Simple pass,69,91,62,75,65.5,83,2.49643,2.49643,0.35302902
14,Opponent14,Opponent14_M1,Opponent14_M1,Opponent14_M3,Opponent14_M3,2H,2488.41825,Simple pass,62,75,64,50,63,62.5,2.82531,2.82531,0.430616467
14,Opponent14,Opponent14_M3,Opponent14_M3,Opponent14_D2,Opponent14_D2,2H,2490.133121,Simple pass,64,50,66,34,65,42,2.84831,2.84831,0.436042493
14,Opponent14,Opponent14_D2,Opponent14_D2,Opponent14_M3,Opponent14_M3,2H,2493.993966,Simple pass,66,34,55,43,60.5,38.5,2.36439,2.36439,0.321878915
14,Opponent14,Opponent14_M3,Opponent14_M3,Opponent14_M1,Opponent14_M1,2H,2496.726448,Simple pass,55,43,57,66,56,54.5,2.37991,2.37991,0.325540302
14,Everton,Everton_M6,Sigursson,Everton_F1,Lewin,2H,2524.187232,Head pass,12,51,23,66,17.5,58.5,1.36195,1.36195,0.085389129
14,Opponent14,Opponent14_D4,Opponent14_D4,Opponent14_D2,Opponent14_D2,2H,2529.603168,Simple pass,58,40,69,14,63.5,27,2.66003,2.66003,0.391624576
14,Opponent14,Opponent14_D2,Opponent14_D2,Opponent14_D5,Opponent14_D5,2H,2534.908732,Simple pass,69,14,67,19,68,16.5,2.66055,2.66055,0.391747251
14,Opponent14,Opponent14_D5,Opponent14_D5,Opponent14_D2,Opponent14_D2,2H,2536.93932,Simple pass,67,19,80,6,73.5,12.5,3.14623,3.14623,0.506326038
14,Opponent14,Opponent14_D5,Opponent14_D5,Opponent14_M1,Opponent14_M1,2H,2550.925035,Simple pass,73,12,67,43,70,27.5,2.97567,2.97567,0.46608852
14,Opponent14,Opponent14_M1,Opponent14_M1,Opponent14_D1,Opponent14_D1,2H,2553.489378,Simple pass,67,43,68,93,67.5,68,2.39461,2.39461,0.32900824
14,Opponent14,Opponent14_D6,Opponent14_D6,Opponent14_D1,Opponent14_D1,2H,2654.186875,Simple pass,43,70,52,95,47.5,82.5,1.53363,1.53363,0.125890871
14,Opponent14,Opponent14_D1,Opponent14_D1,Opponent14_D6,Opponent14_D6,2H,2655.569793,Simple pass,52,95,36,74,44,84.5,1.50131,1.50131,0.118266125
14,Opponent14,Opponent14_D6,Opponent14_D6,Opponent14_M3,Opponent14_M3,2H,2658.527491,Simple pass,36,74,48,75,42,74.5,1.86727,1.86727,0.20460127
14,Opponent14,Opponent14_M3,Opponent14_M3,Opponent14_D6,Opponent14_D6,2H,2659.923506,Simple pass,48,75,38,76,43,75.5,1.51985,1.51985,0.122639974
14,Opponent14,Opponent14_D6,Opponent14_D6,Opponent14_D4,Opponent14_D4,2H,2660.504944,Simple pass,38,76,25,38,31.5,57,1.43379,1.43379,0.102337202
14,Opponent14,Opponent14_D4,Opponent14_D4,Opponent14_D5,Opponent14_D5,2H,2665.666382,High pass,25,38,71,5,48,21.5,2.52629,2.52629,0.360073416
14,Everton,Everton_D2,Williams,Everton_M1,Gueye,2H,2673.432424,Simple pass,22,59,29,49,25.5,54,1.54973,1.54973,0.129689089
14,Everton,Everton_M1,Gueye,Everton_M11,Baningime,2H,2674.800551,Simple pass,29,49,32,56,30.5,52.5,1.59761,1.59761,0.140984659
14,Everton,Everton_M11,Baningime,Everton_D7,Kenny,2H,2677.376935,Simple pass,32,56,28,87,30,71.5,1.04603,1.04603,0.010859129
14,Everton,Everton_M9,Vlasic,Everton_M6,Sigursson,2H,2780.203664,Simple pass,92,96,89,91,90.5,93.5,3.89099,3.89099,0.682025465
14,Everton,Everton_M6,Sigursson,Everton_M4,Davies,2H,2780.799927,Cross,89,91,86,71,87.5,81,4.09607,4.09607,0.73040674
14,Everton,Everton_D7,Kenny,Everton_M11,Baningime,2H,2788.537643,Simple pass,72,78,51,81,61.5,79.5,1.86697,1.86697,0.204530495
14,Everton,Everton_M11,Baningime,Everton_D6,Holgate,2H,2790.133682,Simple pass,51,81,35,70,43,75.5,1.53815,1.53815,0.126957203
14,Everton,Everton_D6,Holgate,Everton_D5,Martina,2H,2792.710445,Simple pass,35,70,44,8,39.5,39,1.33625,1.33625,0.079326135
14,Everton,Everton_D5,Martina,Everton_M10,Lookman,2H,2796.246229,Simple pass,44,8,57,5,50.5,6.5,1.77113,1.77113,0.181920483
14,Everton,Everton_M10,Lookman,Everton_D5,Martina,2H,2798.461433,Simple pass,57,5,36,4,46.5,4.5,0.97421,1,0
14,Everton,Everton_D5,Martina,Everton_D2,Williams,2H,2800.586457,Simple pass,36,4,24,19,30,11.5,1.13663,1.13663,0.032232951
14,Everton,Everton_D2,Williams,Everton_D6,Holgate,2H,2802.161616,Simple pass,24,19,25,64,24.5,41.5,1.41117,1.41117,0.097000823
14,Everton,Everton_D6,Holgate,Everton_M11,Baningime,2H,2804.386518,Simple pass,25,64,33,51,29,57.5,1.63315,1.63315,0.149369048
14,Everton,Everton_M11,Baningime,Everton_M9,Vlasic,2H,2807.299296,Simple pass,33,51,47,53,40,52,2.04917,2.04917,0.247514055
14,Everton,Everton_M9,Vlasic,Everton_M11,Baningime,2H,2808.66176,Simple pass,47,53,38,49,42.5,51,1.76069,1.76069,0.179457539
14,Everton,Everton_M11,Baningime,Everton_M1,Gueye,2H,2809.870638,Simple pass,38,49,38,29,38,39,1.61009,1.61009,0.143928867
14,Everton,Everton_M1,Gueye,Everton_M6,Sigursson,2H,2811.813538,Simple pass,38,29,64,23,51,26,2.57475,2.57475,0.371505816
14,Everton,Everton_M6,Sigursson,Everton_M1,Gueye,2H,2813.19246,Simple pass,64,23,34,21,49,22,1.36769,1.36769,0.086743276
14,Everton,Everton_M1,Gueye,Everton_M10,Lookman,2H,2814.735012,Simple pass,34,21,54,6,44,13.5,1.66579,1.66579,0.157069286
14,Everton,Everton_M10,Lookman,Everton_M11,Baningime,2H,2818.202024,Simple pass,54,6,41,27,47.5,16.5,1.66795,1.66795,0.15757886
14,Everton,Everton_M11,Baningime,Everton_D6,Holgate,2H,2820.852723,Simple pass,41,27,34,58,37.5,42.5,1.63335,1.63335,0.14941623
14,Everton,Everton_D6,Holgate,Everton_D7,Kenny,2H,2823.656156,Simple pass,34,58,34,89,34,73.5,1.11813,1.11813,0.027868539
14,Everton,Everton_D7,Kenny,Everton_D6,Holgate,2H,2826.401718,Simple pass,34,89,34,74,34,81.5,1.45143,1.45143,0.106498727
14,Everton,Everton_D6,Holgate,Everton_M1,Gueye,2H,2828.228132,Simple pass,34,74,43,56,38.5,65,1.89945,1.89945,0.212192987
14,Everton,Everton_M1,Gueye,Everton_D5,Martina,2H,2832.395937,High pass,43,56,33,7,38,31.5,0.99383,1,0
14,Everton,Everton_D5,Martina,Everton_M9,Vlasic,2H,2835.965573,Simple pass,33,7,67,10,50,8.5,2.43843,2.43843,0.339345999
14,Everton,Everton_M9,Vlasic,Everton_D5,Martina,2H,2840.075509,Simple pass,68,5,43,6,55.5,5.5,1.24295,1.24295,0.057315344
14,Everton,Everton_D5,Martina,Everton_M11,Baningime,2H,2843.26478,Simple pass,43,6,44,34,43.5,20,1.85963,1.85963,0.202798886
14,Everton,Everton_M11,Baningime,Everton_M4,Davies,2H,2846.261375,Simple pass,44,34,44,65,44,49.5,1.86521,1.86521,0.204115287
14,Everton,Everton_M4,Davies,Everton_D7,Kenny,2H,2848.808001,Simple pass,44,65,59,92,51.5,78.5,1.94357,1.94357,0.22260152
14,Everton,Everton_D7,Kenny,Everton_D6,Holgate,2H,2850.43464,Simple pass,59,92,30,81,44.5,86.5,1.22773,1.22773,0.053724731
14,Everton,Everton_D6,Holgate,Everton_G1,Pickford,2H,2854.09552,Simple pass,30,81,10,38,20,59.5,1.32219,1.32219,0.076009182
14,Everton,Everton_G1,Pickford,Everton_D2,Williams,2H,2857.307739,Simple pass,10,38,24,29,17,33.5,1.31693,1.31693,0.074768273
14,Everton,Everton_D2,Williams,Everton_D5,Martina,2H,2860.927769,Simple pass,24,29,30,9,27,19,0.98797,1,0
14,Everton,Everton_D5,Martina,Everton_M10,Lookman,2H,2863.320209,Simple pass,30,9,35,2,32.5,5.5,0.88331,1,0
14,Everton,Everton_M10,Lookman,Everton_M6,Sigursson,2H,2873.023201,Simple pass,66,51,90,85,78,68,4.13105,4.13105,0.738659017
15,Opponent15,Opponent15_M1,Opponent15_M1,Opponent15_M2,Opponent15_M2,1H,3.11187,Simple pass,50,50,33,51,41.5,50.5,1.63315,1.63315,0.149369048
15,Opponent15,Opponent15_M2,Opponent15_M2,Opponent15_D1,Opponent15_D1,1H,3.892626,Simple pass,33,51,26,70,29.5,60.5,1.35419,1.35419,0.083558435
15,Opponent15,Opponent15_D1,Opponent15_D1,Opponent15_D2,Opponent15_D2,1H,6.626164,Simple pass,26,70,25,79,25.5,74.5,1.18287,1.18287,0.043141622
15,Opponent15,Opponent15_D2,Opponent15_D2,Opponent15_M1,Opponent15_M1,1H,7.961641,High pass,25,79,49,73,37,76,1.93965,1.93965,0.221676736
15,Opponent15,Opponent15_M1,Opponent15_M1,Opponent15_F1,Opponent15_F1,1H,10.183628,Head pass,49,73,55,44,52,58.5,2.36877,2.36877,0.322912219
15,Everton,Everton_M1,Gueye,Everton_G1,Pickford,1H,13.954763,Simple pass,37,42,10,43,23.5,42.5,1.35459,1.35459,0.0836528
15,Opponent15,Opponent15_G1,Opponent15_G1,Opponent15_D3,Opponent15_D3,1H,26.35168,Hand pass,13,62,22,21,17.5,41.5,1.15241,1.15241,0.035955676
15,Opponent15,Opponent15_D3,Opponent15_D3,Opponent15_M2,Opponent15_M2,1H,28.941603,Simple pass,22,21,26,41,24,31,1.47077,1.47077,0.111061307
15,Opponent15,Opponent15_M2,Opponent15_M2,Opponent15_D1,Opponent15_D1,1H,31.274784,Simple pass,26,41,20,82,23,61.5,1.05611,1.05611,0.013237143
15,Opponent15,Opponent15_D1,Opponent15_D1,Opponent15_M3,Opponent15_M3,1H,34.162405,Simple pass,20,82,27,64,23.5,73,1.44305,1.44305,0.104521767
15,Opponent15,Opponent15_M3,Opponent15_M3,Opponent15_M2,Opponent15_M2,1H,36.883589,Simple pass,27,64,25,51,26,57.5,1.48163,1.48163,0.113623335
15,Opponent15,Opponent15_M2,Opponent15_M2,Opponent15_D1,Opponent15_D1,1H,41.277461,Simple pass,25,51,20,75,22.5,63,1.19695,1.19695,0.046463293
15,Everton,Everton_D7,Kenny,Everton_F1,Lewin,1H,48.743012,Launch,34,80,46,50,40,65,2.01639,2.01639,0.239780789
